condition,family,seed,planner,event_target,route,path_length,route_risk,all_returnable,min_recoverability,mean_recoverability,terminal_recoverability,commitment_loss,maximum_single_step_loss,bottleneck_exposure,fragility_penalty,event_blocks_route,mission_success,objective_value
recovery_dominant,bottleneck,35,J3_joint,none,resilient,38,3.1524995114248133,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.80281074131679
recovery_dominant,bottleneck,36,J0_shortest,fragile,resilient,38,3.1195437731367073,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,36,J1_risk,fragile,resilient,38,3.1195437731367073,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.39087546273414
recovery_dominant,bottleneck,36,J2_recoverability,fragile,resilient,38,3.1195437731367073,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,36,J3_joint,fragile,resilient,38,3.1195437731367073,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.14369597555466
recovery_dominant,bottleneck,37,J0_shortest,resilient,resilient,38,3.1291930364430276,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,37,J1_risk,resilient,resilient,38,3.1291930364430276,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.58386072886054
recovery_dominant,bottleneck,37,J2_recoverability,resilient,resilient,38,3.1291930364430276,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,37,J3_joint,resilient,resilient,38,3.1291930364430276,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.33668124168105
recovery_dominant,bottleneck,38,J0_shortest,fragile,resilient,38,3.12536150078847,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,38,J1_risk,fragile,resilient,38,3.12536150078847,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.50723001576941
recovery_dominant,bottleneck,38,J2_recoverability,fragile,resilient,38,3.12536150078847,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,38,J3_joint,fragile,resilient,38,3.12536150078847,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.26005052858991
recovery_dominant,bottleneck,39,J0_shortest,none,resilient,38,3.110397579814438,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,39,J1_risk,none,resilient,38,3.110397579814438,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.20795159628877
recovery_dominant,bottleneck,39,J2_recoverability,none,resilient,38,3.110397579814438,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,39,J3_joint,none,resilient,38,3.110397579814438,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.96077210910929
recovery_dominant,bottleneck,40,J0_shortest,fragile,resilient,38,3.1517279088709014,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,40,J1_risk,fragile,resilient,38,3.1517279088709014,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,101.03455817741803
recovery_dominant,bottleneck,40,J2_recoverability,fragile,resilient,38,3.1517279088709014,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,40,J3_joint,fragile,resilient,38,3.1517279088709014,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.78737869023854
recovery_dominant,bottleneck,41,J0_shortest,none,resilient,38,3.104391262149894,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,41,J1_risk,none,resilient,38,3.104391262149894,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.08782524299788
recovery_dominant,bottleneck,41,J2_recoverability,none,resilient,38,3.104391262149894,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,41,J3_joint,none,resilient,38,3.104391262149894,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.8406457558184
recovery_dominant,bottleneck,42,J0_shortest,fragile,resilient,38,3.121817138980799,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,42,J1_risk,fragile,resilient,38,3.121817138980799,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.43634277961598
recovery_dominant,bottleneck,42,J2_recoverability,fragile,resilient,38,3.121817138980799,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,42,J3_joint,fragile,resilient,38,3.121817138980799,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.18916329243649
recovery_dominant,bottleneck,43,J0_shortest,resilient,resilient,38,3.120812591004536,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,43,J1_risk,resilient,resilient,38,3.120812591004536,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.41625182009072
recovery_dominant,bottleneck,43,J2_recoverability,resilient,resilient,38,3.120812591004536,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,43,J3_joint,resilient,resilient,38,3.120812591004536,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.16907233291124
recovery_dominant,bottleneck,44,J0_shortest,fragile,resilient,38,3.151080447018207,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,44,J1_risk,fragile,resilient,38,3.151080447018207,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,101.02160894036415
recovery_dominant,bottleneck,44,J2_recoverability,fragile,resilient,38,3.151080447018207,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,44,J3_joint,fragile,resilient,38,3.151080447018207,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.77442945318467
recovery_dominant,bottleneck,45,J0_shortest,resilient,resilient,38,3.1405820486630565,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,45,J1_risk,resilient,resilient,38,3.1405820486630565,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.81164097326112
recovery_dominant,bottleneck,45,J2_recoverability,resilient,resilient,38,3.1405820486630565,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,45,J3_joint,resilient,resilient,38,3.1405820486630565,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.56446148608163
recovery_dominant,bottleneck,46,J0_shortest,none,resilient,38,3.1814079227719945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,46,J1_risk,none,resilient,38,3.1814079227719945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,101.62815845543989
recovery_dominant,bottleneck,46,J2_recoverability,none,resilient,38,3.1814079227719945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,46,J3_joint,none,resilient,38,3.1814079227719945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,126.3809789682604
recovery_dominant,bottleneck,47,J0_shortest,resilient,resilient,38,3.1358080883319945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,47,J1_risk,resilient,resilient,38,3.1358080883319945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.71616176663989
recovery_dominant,bottleneck,47,J2_recoverability,resilient,resilient,38,3.1358080883319945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,47,J3_joint,resilient,resilient,38,3.1358080883319945,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,125.46898227946039
recovery_dominant,bottleneck,48,J0_shortest,fragile,resilient,38,3.1080803901519642,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,48,J1_risk,fragile,resilient,38,3.1080803901519642,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.16160780303929
recovery_dominant,bottleneck,48,J2_recoverability,fragile,resilient,38,3.1080803901519642,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,48,J3_joint,fragile,resilient,38,3.1080803901519642,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,124.9144283158598
recovery_dominant,bottleneck,49,J0_shortest,none,resilient,38,3.136780739795777,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,49,J1_risk,none,resilient,38,3.136780739795777,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,100.73561479591554
recovery_dominant,bottleneck,49,J2_recoverability,none,resilient,38,3.136780739795777,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,49,J3_joint,none,resilient,38,3.136780739795777,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,125.48843530873606
recovery_dominant,bottleneck,50,J0_shortest,resilient,resilient,38,3.1078242041712554,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,50,J1_risk,resilient,resilient,38,3.1078242041712554,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.15648408342511
recovery_dominant,bottleneck,50,J2_recoverability,resilient,resilient,38,3.1078242041712554,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,50,J3_joint,resilient,resilient,38,3.1078242041712554,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.90930459624562
recovery_dominant,bottleneck,51,J0_shortest,resilient,resilient,38,3.0980473934728545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,51,J1_risk,resilient,resilient,38,3.0980473934728545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,99.96094786945709
recovery_dominant,bottleneck,51,J2_recoverability,resilient,resilient,38,3.0980473934728545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
recovery_dominant,bottleneck,51,J3_joint,resilient,resilient,38,3.0980473934728545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,124.7137683822776
recovery_dominant,bottleneck,52,J0_shortest,fragile,resilient,38,3.1865792071746997,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
recovery_dominant,bottleneck,52,J1_risk,fragile,resilient,38,3.1865792071746997,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,101.73158414349399
recovery_dominant,bottleneck,52,J2_recoverability,fragile,resilient,38,3.1865792071746997,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
recovery_dominant,bottleneck,52,J3_joint,fragile,resilient,38,3.1865792071746997,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,126.4844046563145
recovery_dominant,bottleneck,53,J0_shortest,resilient,resilient,38,3.139310636231517,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
recovery_dominant,bottleneck,53,J1_risk,resilient,resilient,38,3.139310636231517,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,100.78621272463033
recovery_dominant,bottleneck,53,J2_recoverability,resilient,resilient,38,3.139310636231517,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
